if_ncov,old_gis_id,new_id,station_full_name,station,station_train_name,province_city,lat,long,address,province,city,站名,lng火星,lat火星,type,WGS84_Lng,WGS84_Lat,if_in_gis
#N/A,51473600048,5447,常兴站,常兴,常兴火车站,,34.272938,107.837308,,,,,107.837308,34.272938,freight,107.832671,34.274502,1
#N/A,39476600038,5448,六个鸡站,六个鸡,六个鸡火车站,,26.571212,107.784487,,,,,107.784487,26.571212,freight,107.780266,26.574719,1
#N/A,47474600139,5449,罗文站,罗文,罗文火车站,,31.702759,107.798455,,,,,107.798455,31.702759,freight,107.793921,31.704938,1
#N/A,37471600105,5450,侧岭站,侧岭,侧岭火车站,,24.828806,107.780995,,,,,107.780995,24.828806,freight,107.776869,24.831751,1
#N/A,61472600012,5451,毛家桥站,毛家桥,毛家桥火车站,,40.890517,107.782955,,,,,107.782955,40.890517,freight,107.777575,40.889144,1
#N/A,51473500025,5452,眉县站,眉县,眉县火车站,,34.310719,107.708479,,,,,107.708479,34.310719,freight,107.703718,34.312189,1
#N/A,39476500160,5453,小龙洞站,小龙洞,小龙洞火车站,,26.586529,107.745493,,,,,107.745493,26.586529,freight,107.74124,26.590017,1
#N/A,33476500022,5454,大陵站,大陵,大陵火车站,,22.550502,107.690538,,,,,107.690538,22.550502,freight,107.686566,22.553474,1
#N/A,49473500126,5455,贾家河站,贾家河,贾家河火车站,,32.978717,107.694814,,,,,107.694814,32.978717,freight,107.690182,32.980775,1
#N/A,37473500028,5456,瑶寨站,瑶寨,瑶寨火车站,,24.978774,107.653897,,,,,107.653897,24.978774,freight,107.649868,24.981811,1
#N/A,33474500040,5457,东罗站,东罗,东罗火车站,,22.39848,107.680931,,,,,107.680931,22.39848,freight,107.676984,22.401465,1
#N/A,37474400028,5458,拉易站,拉易,拉易火车站,,25.023026,107.598579,,,,,107.598579,25.023026,freight,107.59461,25.026116,1
#N/A,49473400161,5459,马踪滩站,马踪滩,马踪滩火车站,,32.961259,107.61541,,,,,107.61541,32.961259,freight,107.610925,32.963456,1
#N/A,38473400031,5460,打羊站,打羊,打羊火车站,,25.645524,107.573211,,,,,107.573211,25.645524,freight,107.569194,25.648684,1
#N/A,39476400124,5461,水山坡站,水山坡,水山坡火车站,,26.580807,107.588842,,,,,107.588842,26.580807,freight,107.584784,26.584479,1
#N/A,38474400135,5462,学庄站,学庄,学庄火车站,,25.692538,107.56549,,,,,107.56549,25.692538,freight,107.56146,25.695713,1
#N/A,38476400016,5463,深河站,深河,深河火车站,,25.907074,107.569377,,,,,107.569377,25.907074,freight,107.56534,25.910387,1
#N/A,38474400069,5464,甲堡站,甲堡,甲堡火车站,,25.730338,107.558688,,,,,107.558688,25.730338,freight,107.554644,25.733523,1
#N/A,38476400126,5465,铜鼓井站,铜鼓井,铜鼓井火车站,,25.864563,107.559878,,,,,107.559878,25.864563,freight,107.555829,25.867834,1
#N/A,61471400039,5466,杜家台车站,杜家台车,杜家台车火车站,,40.801999,107.557159,,,,,107.557159,40.801999,freight,107.551944,40.800831,1
#N/A,38477400025,5467,大坪站,大坪,大坪火车站,,25.9855,107.557284,,,,,107.557284,25.9855,freight,107.553223,25.988849,1
#N/A,37474400066,5468,关上站,关上,关上火车站,,25.050274,107.538593,,,,,107.538593,25.050274,freight,107.534543,25.053285,1
#N/A,38472400068,5469,蜂洞站,蜂洞,蜂洞火车站,,25.541114,107.538721,,,,,107.538721,25.541114,freight,107.534644,25.544168,1
#N/A,39470400002,5470,京寨站,京寨,京寨火车站,,26.005634,107.532691,,,,,107.532691,26.005634,freight,107.528572,26.008943,1
#N/A,39477400162,5471,马场坪站,马场坪,马场坪火车站,,26.627228,107.53292,,,,,107.53292,26.627228,freight,107.528765,26.630817,1
#N/A,39470400109,5472,丙午站,丙午,丙午火车站,,26.022241,107.528986,,,,,107.528986,26.022241,freight,107.524855,26.025551,1
#N/A,37475400068,5473,拉麻站,拉麻,拉麻火车站,,25.149527,107.529845,,,,,107.529845,25.149527,freight,107.525766,25.152506,1
#N/A,49473400026,5474,沙河坎站,沙河坎,沙河坎火车站,,32.984536,107.51198,,,,,107.51198,32.984536,freight,107.507334,32.986577,1
#N/A,37476400033,5475,东晨站,东晨,东晨火车站,,25.187887,107.513734,,,,,107.513734,25.187887,freight,107.509605,25.190819,1
#N/A,37475400006,5476,星店站,星店,星店火车站,,25.086704,107.508346,,,,,107.508346,25.086704,freight,107.504206,25.089627,1
#N/A,39472400080,5477,都匀南站,都匀南,都匀南火车站,,26.239819,107.51028,,,,,107.51028,26.239819,freight,107.50608,26.243216,1
#N/A,39473400113,5478,清泰坡站,清泰坡,清泰坡火车站,,26.305627,107.506692,,,,,107.506692,26.305627,freight,107.502477,26.309048,1
#N/A,47470400021,5479,蒲家站,蒲家,蒲家火车站,,31.387265,107.507785,,,,,107.507785,31.387265,freight,107.503243,31.389459,1
#N/A,35470400034,5480,那厘站,那厘,那厘火车站,,23.3632,107.505422,,,,,107.505422,23.3632,freight,107.501366,23.365869,1
#N/A,39474400087,5481,杨柳街站,杨柳街,杨柳街火车站,,26.390174,107.505947,,,,,107.505947,26.390174,freight,107.501725,26.393631,1
#N/A,61471300017,5482,生丰站,生丰,生丰火车站,,40.769632,107.486878,,,,,107.486878,40.769632,freight,107.481434,40.768304,1
#N/A,51474300058,5483,阳平站,阳平,阳平火车站,,34.335772,107.488817,,,,,107.488817,34.335772,freight,107.483985,34.337169,1
#N/A,37476300008,5484,泗亭站,泗亭,泗亭火车站,,25.243325,107.481851,,,,,107.481851,25.243325,freight,107.47762,25.246162,1
#N/A,39471300080,5485,栋青树站,栋青树,栋青树火车站,,26.1249,107.486382,,,,,107.486382,26.1249,freight,107.482114,26.128155,1
#N/A,39474300065,5486,苦李井站,苦李井,苦李井火车站,,26.413252,107.469309,,,,,107.469309,26.413252,freight,107.464974,26.416611,1
#N/A,38470300034,5487,朱石寨站,朱石寨,朱石寨火车站,,25.389983,107.47397,,,,,107.47397,25.389983,freight,107.469708,25.392811,1
#N/A,39477300093,5488,鱼酉站,鱼酉,鱼酉火车站,,26.611792,107.465483,,,,,107.465483,26.611792,freight,107.461126,26.615187,1
#N/A,39470300104,5489,墨冲站,墨冲,墨冲火车站,,26.050899,107.466718,,,,,107.466718,26.050899,freight,107.462397,26.05405,1
#N/A,39475300087,5490,乐埠站,乐埠,乐埠火车站,,26.43009,107.454969,,,,,107.454969,26.43009,freight,107.450597,26.43342,1
#N/A,49474300040,5491,五堵门站,五堵门,五堵门火车站,,33.040427,107.457396,,,,,107.457396,33.040427,freight,107.452574,33.042276,1
#N/A,39475300036,5492,谷洞站,谷洞,谷洞火车站,,26.472458,107.446348,,,,,107.446348,26.472458,freight,107.441956,26.475784,1
#N/A,46477300060,5493,双龙站,双龙,双龙火车站,,31.300973,107.451915,,,,,107.451915,31.300973,freight,107.447213,31.303042,1
#N/A,46475300059,5494,河市坝站,河市坝,河市坝火车站,,31.141199,107.426517,,,,,107.426517,31.141199,freight,107.421785,31.1433,1
#N/A,46477300092,5495,梁家坝站,梁家坝,梁家坝火车站,,31.25894,107.433039,,,,,107.433039,31.25894,freight,107.428306,31.260993,1
#N/A,49475300181,5496,洋县站,洋县,洋县火车站,,33.164514,107.39932,,,,,107.39932,33.164514,freight,107.394427,33.166211,1
#N/A,39477300128,5497,黄丝站,黄丝,黄丝火车站,,26.589486,107.408171,,,,,107.408171,26.589486,freight,107.403735,26.592793,1
#N/A,61470200048,5498,李玉站,李玉,李玉火车站,,40.711016,107.355463,,,,,107.355463,40.711016,freight,107.349936,40.70963,1
#N/A,51474200024,5499,虢镇站,虢镇,虢镇火车站,,34.364562,107.358555,,,,,107.358555,34.364562,freight,107.353625,34.365833,1
#N/A,39476200141,5500,大栗树站,大栗树,大栗树火车站,,26.553801,107.339698,,,,,107.339698,26.553801,freight,107.335365,26.557172,1
#N/A,46474200035,5501,覃家坝站,覃家坝,覃家坝火车站,,31.071429,107.353004,,,,,107.353004,31.071429,freight,107.348342,31.073601,1
#N/A,39476200174,5502,半边街站,半边街,半边街火车站,,26.581561,107.289178,,,,,107.289178,26.581561,freight,107.284965,26.585025,1
#N/A,39476200136,5503,龙田站,龙田,龙田火车站,,26.556439,107.322464,,,,,107.322464,26.556439,freight,107.318175,26.559843,1
#N/A,33474200030,5504,古坡站,古坡,古坡火车站,,22.359572,107.276389,,,,,107.276389,22.359572,freight,107.272427,22.362464,1
#N/A,61470200056,5505,宿亥站,宿亥,宿亥火车站,,40.676614,107.279179,,,,,107.279179,40.676614,freight,107.273864,40.675381,1
#N/A,51474200034,5506,卧龙寺站,卧龙寺,卧龙寺火车站,,34.365255,107.257711,,,,,107.257711,34.365255,freight,107.253009,34.366674,1
#N/A,39476200211,5507,观音阁站,观音阁,观音阁火车站,,26.586431,107.274742,,,,,107.274742,26.586431,freight,107.270554,26.589912,1
#N/A,43501100015,5508,新永顺站,新永顺,新永顺火车站,,28.822016,110.13202,,,,,110.13202,28.822016,freight,110.127063,28.825017,1
#N/A,41503100087,5509,火马塘站,火马塘,火马塘火车站,,27.662302,110.132173,,,,,110.132173,27.662302,freight,110.127299,27.665456,1
#N/A,59501100017,5510,石圪台站,石圪台,石圪台火车站,,39.416552,110.12646,,,,,110.12646,39.416552,freight,110.120525,39.4154,1
#N/A,37505100112,5511,横山站,横山,横山火车站,,25.169113,110.128675,,,,,110.128675,25.169113,freight,110.123963,25.171814,1
#N/A,41503000055,5512,泸阳站,泸阳,泸阳火车站,,27.602075,110.094785,,,,,110.094785,27.602075,freight,110.08989,27.605202,1
#N/A,52507000024,5513,甘井站,甘井,甘井火车站,,35.324783,110.117917,,,,,110.117917,35.324783,freight,110.112399,35.325071,1
#N/A,59501000026,5514,巴图煤站,巴图煤,巴图煤火车站,,39.483601,110.076893,,,,,110.076893,39.483601,freight,110.070943,39.482418,1
#N/A,33507000168,5515,仁东站,仁东,仁东火车站,,22.656391,110.092268,,,,,110.092268,22.656391,freight,110.087688,22.659086,1
#N/A,37505000011,5516,大溪河站,大溪河,大溪河火车站,,25.090187,110.053755,,,,,110.053755,25.090187,freight,110.049075,25.092918,1
#N/A,43501000018,5517,施溶溪站,施溶溪,施溶溪火车站,,28.775916,110.059802,,,,,110.059802,28.775916,freight,110.05486,28.778959,1
#N/A,41502000128,5518,坨院站,坨院,坨院火车站,,27.574211,110.047354,,,,,110.047354,27.574211,freight,110.042525,27.577394,1
#N/A,52507000029,5519,南永宁站,南永宁,南永宁火车站,,35.285191,110.051607,,,,,110.051607,35.285191,freight,110.046142,35.285557,1
#N/A,37504000065,5520,塘堡站,塘堡,塘堡火车站,,25.040841,110.008124,,,,,110.008124,25.040841,freight,110.003576,25.043696,1
#N/A,52505000022,5521,七峰站,七峰,七峰火车站,,35.10895,110.038613,,,,,110.038613,35.10895,freight,110.033199,35.109527,1
#N/A,37502000129,5522,葡萄站,葡萄,葡萄火车站,,24.911538,109.996046,,,,,109.996046,24.911538,freight,109.991545,24.914446,1
#N/A,37502000134,5523,石祥站,石祥,石祥火车站,,24.860822,109.999875,,,,,109.999875,24.860822,freight,109.995365,24.863725,1
#N/A,37491700062,5524,亲睦站,亲睦,亲睦火车站,,24.827046,109.995256,,,,,109.995256,24.827046,freight,109.990763,24.829967,1
#N/A,34490700024,5525,雅桥站,雅桥,雅桥火车站,,22.682936,109.99528,,,,,109.99528,22.682936,freight,109.990912,22.685825,1
#N/A,59493700005,5526,敖气沟站,敖气沟,敖气沟火车站,,39.647458,109.993329,,,,,109.993329,39.647458,freight,109.987613,39.64643,1
#N/A,60497700021,5527,二道沙河站,二道沙河,二道沙河火车站,,40.624,109.99385,,,,,109.99385,40.624,freight,109.988021,40.622771,1
#N/A,60494700019,5528,沙坝子站,沙坝子,沙坝子火车站,,40.393899,109.987855,,,,,109.987855,40.393899,freight,109.982076,40.392799,1
#N/A,37493700022,5529,永福站,永福,永福火车站,,24.998636,109.991582,,,,,109.991582,24.998636,freight,109.987091,25.001546,1
#N/A,60497700030,5530,三道沙河站,三道沙河,三道沙河火车站,,40.644261,109.97248,,,,,109.97248,40.644261,freight,109.966729,40.643081,1
#N/A,52494700014,5531,醍醐站,醍醐,醍醐火车站,,35.025589,109.983232,,,,,109.983232,35.025589,freight,109.978019,35.026418,1
#N/A,41493700015,5532,象鼻子站,象鼻子,象鼻子火车站,,27.588588,109.970066,,,,,109.970066,27.588588,freight,109.965477,27.591988,1
#N/A,60493700016,5533,关碾房站,关碾房,关碾房火车站,,40.305826,109.971303,,,,,109.971303,40.305826,freight,109.965595,40.304798,1
#N/A,41491700150,5534,鸭咀岩站,鸭咀岩,鸭咀岩火车站,,27.47511,109.960923,,,,,109.960923,27.47511,freight,109.956367,27.478536,1
#N/A,60492700013,5535,沙坝子站,沙坝子,沙坝子火车站,,40.202207,109.963449,,,,,109.963449,40.202207,freight,109.957779,40.201219,1
#N/A,41493700122,5536,黄金坳站,黄金坳,黄金坳火车站,,27.662317,109.944142,,,,,109.944142,27.662317,freight,109.939613,27.66578,1
#N/A,51496700005,5537,罗敷站,罗敷,罗敷火车站,,34.524975,109.94663,,,,,109.94663,34.524975,freight,109.941571,34.526388,1
#N/A,37491700043,5538,矮岭站,矮岭,矮岭火车站,,24.804173,109.940853,,,,,109.940853,24.804173,freight,109.936511,24.807234,1
#N/A,41490700137,5539,中方站,中方,中方火车站,,27.398024,109.941863,,,,,109.941863,27.398024,freight,109.937356,27.401499,1
#N/A,60497700106,5540,万水泉车站,万水泉车,万水泉车火车站,,40.589734,109.929889,,,,,109.929889,40.589734,freight,109.924259,40.588676,1
#N/A,42497700016,5541,古丈站,古丈,古丈火车站,,28.62312,109.93972,,,,,109.93972,28.62312,freight,109.935135,28.626564,1
#N/A,60495700026,5542,大树湾站,大树湾,大树湾火车站,,40.492334,109.921032,,,,,109.921032,40.492334,freight,109.915425,40.491336,1
#N/A,40497700246,5543,排楼站,排楼,排楼火车站,,27.333848,109.924438,,,,,109.924438,27.333848,freight,109.919962,27.337357,1
#N/A,60490700020,5544,朝脑沟站,朝脑沟,朝脑沟火车站,,40.018254,109.912954,,,,,109.912954,40.018254,freight,109.907407,40.017361,1
#N/A,41495700009,5545,凉亭坳站,凉亭坳,凉亭坳火车站,,27.753735,109.91907,,,,,109.91907,27.753735,freight,109.914572,27.757241,1
#N/A,60491700023,5546,纳林沟门站,纳林沟门,纳林沟门火车站,,40.124387,109.908307,,,,,109.908307,40.124387,freight,109.90275,40.123489,1
#N/A,59496700042,5547,韩家村站,韩家村,韩家村火车站,,39.904271,109.909413,,,,,109.909413,39.904271,freight,109.90388,39.903383,1
#N/A,60496700026,5548,黄河大桥乘降所,黄河大桥乘降,黄河大桥乘降所,,40.534685,109.902497,,,,,109.902497,40.534685,freight,109.896895,40.533675,1
#N/A,42496700039,5549,排口站,排口,排口火车站,,28.576563,109.907665,,,,,109.907665,28.576563,freight,109.903118,28.580061,1
#N/A,51496700032,5550,柳枝站,柳枝,柳枝火车站,,34.528026,109.890252,,,,,109.890252,34.528026,freight,109.885242,34.529479,1
#N/A,62494700010,5551,忽吉图站,忽吉图,忽吉图火车站,,41.682543,109.897007,,,,,109.897007,41.682543,freight,109.891272,41.680805,1
#N/A,34491700047,5552,石鼓塘站,石鼓塘,石鼓塘火车站,,22.798393,109.890091,,,,,109.890091,22.798393,freight,109.885895,22.801417,1
#N/A,60496700023,5553,万水泉南站,万水泉南,万水泉南火车站,,40.576931,109.89011,,,,,109.89011,40.576931,freight,109.8845,40.575896,1
#N/A,40497700039,5554,冷水井站,冷水井,冷水井火车站,,27.266945,109.880573,,,,,109.880573,27.266945,freight,109.876103,27.27047,1
#N/A,52493700007,5555,坞坭站,坞坭,坞坭火车站,,34.925322,109.888039,,,,,109.888039,34.925322,freight,109.882993,34.926395,1
#N/A,49492700028,5556,冷水站,冷水,冷水火车站,,32.89806,109.875269,,,,,109.875269,32.89806,freight,109.870382,32.900253,1
#N/A,37491700014,5557,波寨站,波寨,波寨火车站,,24.777756,109.880384,,,,,109.880384,24.777756,freight,109.876068,24.780844,1
#N/A,41492700219,5558,公坪站,公坪,公坪火车站,,27.549362,109.872975,,,,,109.872975,27.549362,freight,109.868478,27.552844,1
#N/A,41495700002,5559,大坡站,大坡,大坡火车站,,27.822012,109.875226,,,,,109.875226,27.822012,freight,109.870713,27.825521,1
#N/A,37490600042,5560,大端河站,大端河,大端河火车站,,24.705545,109.856495,,,,,109.856495,24.705545,freight,109.85215,24.708608,1
#N/A,62491600007,5561,厂汉站,厂汉,厂汉火车站,,41.475211,109.862952,,,,,109.862952,41.475211,freight,109.857202,41.473504,1
#N/A,37490600009,5562,黄冕站,黄冕,黄冕火车站,,24.671405,109.849268,,,,,109.849268,24.671405,freight,109.844912,24.674456,1
#N/A,61490600015,5563,新贤城站,新贤城,新贤城火车站,,40.696065,109.854991,,,,,109.854991,40.696065,freight,109.849316,40.694916,1
#N/A,42496600005,5564,万岩站,万岩,万岩火车站,,28.528349,109.83922,,,,,109.83922,28.528349,freight,109.834597,28.531799,1
#N/A,34492600057,5565,蓬塘站,蓬塘,蓬塘火车站,,22.856584,109.839634,,,,,109.839634,22.856584,freight,109.835363,22.859521,1
#N/A,51496600044,5566,莲花寺站,莲花寺,莲花寺火车站,,34.519135,109.826861,,,,,109.826861,34.519135,freight,109.821743,34.520505,1
#N/A,40496600096,5567,黔城站,黔城,黔城火车站,,27.203043,109.833753,,,,,109.833753,27.203043,freight,109.829208,27.206513,1
#N/A,61497600004,5568,西小沟站,西小沟,西小沟火车站,,41.304738,109.818126,,,,,109.818126,41.304738,freight,109.812292,41.303045,1
#N/A,52494600020,5569,苏家坡站,苏家坡,苏家坡火车站,,35.03963,109.819442,,,,,109.819442,35.03963,freight,109.814261,35.040474,1
#N/A,60497600031,5570,和平村站,和平村,和平村火车站,,40.605458,109.810578,,,,,109.810578,40.605458,freight,109.804808,40.604288,1
#N/A,36497600020,5571,幽兰站,幽兰,幽兰火车站,,24.612859,109.815103,,,,,109.815103,24.612859,freight,109.810681,24.615846,1
#N/A,49500400011,5572,黄龙站,黄龙,黄龙火车站,,32.678915,110.560984,,,,,110.560984,32.678915,freight,110.555971,32.681202,1
#N/A,53503400020,5573,下峪口站,下峪口,下峪口火车站,,35.615248,110.562468,,,,,110.562468,35.615248,freight,110.557197,35.615647,1
#N/A,51506400015,5574,故县站,故县,故县火车站,,34.535712,110.548056,,,,,110.548056,34.535712,freight,110.542861,34.537096,1
#N/A,41506400070,5575,仲夏站,仲夏,仲夏火车站,,27.88087,110.552888,,,,,110.552888,27.88087,freight,110.548226,27.88435,1
#N/A,51506400020,5576,李村站,李村,李村火车站,,34.526926,110.513296,,,,,110.513296,34.526926,freight,110.508012,34.528226,1
#N/A,32503400242,5577,米山站,米山,米山火车站,,21.634014,110.528259,,,,,110.528259,21.634014,freight,110.523929,21.636691,1
#N/A,53502300072,5578,白村站,白村,白村火车站,,35.549723,110.486384,,,,,110.486384,35.549723,freight,110.48092,35.549964,1
#N/A,41506400013,5579,仁里冲站,仁里冲,仁里冲火车站,,27.840674,110.513008,,,,,110.513008,27.840674,freight,110.508255,27.844047,1
#N/A,38502300065,5580,大溶江站,大溶江,大溶江火车站,,25.567186,110.479366,,,,,110.479366,25.567186,freight,110.474669,25.57005,1
#N/A,43505300032,5581,张家界南站,张家界南,张家界南火车站,,29.10627,110.482471,,,,,110.482471,29.10627,freight,110.477539,29.109153,1
#N/A,58504300046,5582,下石拉沟站,下石拉沟,下石拉沟火车站,,39.034835,110.440187,,,,,110.440187,39.034835,freight,110.434242,39.033898,1
#N/A,51506300025,5583,薛家营站,薛家营,薛家营火车站,,34.53351,110.47121,,,,,110.47121,34.53351,freight,110.465797,34.534683,1
#N/A,43505300012,5584,二家河站,二家河,二家河火车站,,29.091761,110.422043,,,,,110.422043,29.091761,freight,110.416995,29.094532,1
#N/A,49500300109,5585,小花果站,小花果,小花果火车站,,32.693082,110.42884,,,,,110.42884,32.693082,freight,110.423508,32.695041,1
#N/A,38502300010,5586,凉风桥站,凉风桥,凉风桥火车站,,25.506647,110.405725,,,,,110.405725,25.506647,freight,110.400924,25.509366,1
#N/A,37506300027,5587,大圩站,大圩,大圩火车站,,25.186168,110.419488,,,,,110.419488,25.186168,freight,110.41471,25.188853,1
#N/A,51506300001,5588,豫灵站,豫灵,豫灵火车站,,34.503957,110.390443,,,,,110.390443,34.503957,freight,110.384947,34.505054,1
#N/A,41506300063,5589,大江口站,大江口,大江口火车站,,27.866044,110.392048,,,,,110.392048,27.866044,freight,110.387093,27.8692,1
#N/A,53501300001,5590,英山站,英山,英山火车站,,35.430756,110.381849,,,,,110.381849,35.430756,freight,110.376275,35.430949,1
#N/A,31506300289,5591,湛江南站,湛江南,湛江南火车站,,21.190059,110.382859,,,,,110.382859,21.190059,freight,110.378331,21.192413,1
#N/A,38501300082,5592,三街站,三街,三街火车站,,25.46354,110.37037,,,,,110.37037,25.46354,freight,110.365604,25.466267,1
#N/A,32504300213,5593,风梢站,风梢,风梢火车站,,21.670062,110.370743,,,,,110.370743,21.670062,freight,110.366205,21.672505,1
#N/A,60506200018,5594,公积板站,公积板,公积板火车站,,40.5572,110.360768,,,,,110.360768,40.5572,freight,110.354678,40.555831,1
#N/A,58505200012,5595,燕家塔站,燕家塔,燕家塔火车站,,39.117962,110.361516,,,,,110.361516,39.117962,freight,110.355592,39.116976,1
#N/A,41506200032,5596,伏水湾站,伏水湾,伏水湾火车站,,27.871905,110.350847,,,,,110.350847,27.871905,freight,110.345956,27.87511,1
#N/A,31506200027,5597,湛江北站,湛江北,湛江北火车站,,21.241341,110.354223,,,,,110.354223,21.241341,freight,110.349738,21.243731,1
#N/A,43504200025,5598,后坪站,后坪,后坪火车站,,29.062571,110.330748,,,,,110.330748,29.062571,freight,110.325818,29.065443,1
#N/A,37506200132,5599,桂林东站,桂林东,桂林东火车站,,25.228036,110.347546,,,,,110.347546,25.228036,freight,110.34284,25.230769,1
#N/A,53500200051,5600,芝阳站,芝阳,芝阳火车站,,35.367308,110.325812,,,,,110.325812,35.367308,freight,110.320366,35.367641,1
#N/A,52501200022,5601,蒲州站,蒲州,蒲州火车站,,34.827672,110.329879,,,,,110.329879,34.827672,freight,110.324474,34.828564,1
#N/A,38500200132,5602,灵川站,灵川,灵川火车站,,25.402234,110.311246,,,,,110.311246,25.402234,freight,110.306611,25.40505,1
#N/A,41506200081,5603,沙堆站,沙堆,沙堆火车站,,27.90567,110.318827,,,,,110.318827,27.90567,freight,110.314008,27.90894,1
#N/A,31507200076,5604,塘口站,塘口,塘口火车站,,21.330113,110.303514,,,,,110.303514,21.330113,freight,110.299134,21.332599,1
#N/A,32504200082,5605,高田站,高田,高田火车站,,21.673048,110.30359,,,,,110.30359,21.673048,freight,110.299191,21.675609,1
#N/A,37507200469,5606,桂林北货站,桂林北货,桂林北货火车站,,25.313126,110.293439,,,,,110.293439,25.313126,freight,110.288846,25.315959,1
#N/A,52501200026,5607,韩阳镇站,韩阳镇,韩阳镇火车站,,34.770922,110.298803,,,,,110.298803,34.770922,freight,110.293478,34.771929,1
#N/A,37506200069,5608,桂林南站,桂林南,桂林南火车站,,25.230175,110.277605,,,,,110.277605,25.230175,freight,110.273041,25.233024,1
#N/A,41506200089,5609,三八二公里站,三八二公里,三八二公里火车站,,27.912804,110.286699,,,,,110.286699,27.912804,freight,110.281945,27.916128,1
#N/A,52500200037,5610,首阳站,首阳,首阳火车站,,34.684938,110.268402,,,,,110.268402,34.684938,freight,110.263134,34.686065,1
#N/A,43504200004,5611,永茂站,永茂,永茂火车站,,29.005089,110.273166,,,,,110.273166,29.005089,freight,110.268354,29.008098,1
#N/A,53500200015,5612,乔子玄站,乔子玄,乔子玄火车站,,35.354514,110.262229,,,,,110.262229,35.354514,freight,110.256905,35.354947,1
#N/A,32502200143,5613,长岭站,长岭,长岭火车站,,21.534304,110.266412,,,,,110.266412,21.534304,freight,110.262075,21.536866,1
#N/A,32501200121,5614,附城站,附城,附城火车站,,21.45192,110.258811,,,,,110.258811,21.45192,freight,110.254483,21.454469,1
#N/A,53500200002,5615,龙亭站,龙亭,龙亭火车站,,35.338055,110.261634,,,,,110.261634,35.338055,freight,110.256312,35.338503,1
#N/A,33504200214,5616,米场站,米场,米场火车站,,22.405208,110.251747,,,,,110.251747,22.405208,freight,110.247369,22.408098,1
#N/A,32505200111,5617,山尾站,山尾,山尾火车站,,21.802288,110.254575,,,,,110.254575,21.802288,freight,110.25023,21.804951,1
#N/A,32506100001,5618,佛子岭站,佛子岭,佛子岭火车站,,21.885411,110.244167,,,,,110.244167,21.885411,freight,110.239818,21.888112,1
#N/A,32504200141,5619,飞凤坡站,飞凤坡,飞凤坡火车站,,21.741133,110.251707,,,,,110.251707,21.741133,freight,110.247366,21.74377,1
#N/A,43503100022,5620,官坝站,官坝,官坝火车站,,28.938748,110.228481,,,,,110.228481,28.938748,freight,110.223682,28.941811,1
#N/A,58507100014,5621,大柳塔南站,大柳塔南,大柳塔南火车站,,39.258939,110.238855,,,,,110.238855,39.258939,freight,110.233139,39.258025,1
#N/A,33502100107,5622,美坡站,美坡,美坡火车站,,22.23134,110.222396,,,,,110.222396,22.23134,freight,110.218016,22.234177,1
#N/A,33500100181,5623,文里站,文里,文里火车站,,22.062734,110.222977,,,,,110.222977,22.062734,freight,110.218607,22.065506,1
#N/A,33506100028,5624,马坡站,马坡,马坡火车站,,22.508726,110.207682,,,,,110.207682,22.508726,freight,110.203269,22.51159,1
#N/A,33501100162,5625,吹塘站,吹塘,吹塘火车站,,22.152473,110.212807,,,,,110.212807,22.152473,freight,110.208421,22.155271,1
#N/A,51507100035,5626,公庄站,公庄,公庄火车站,,34.604113,110.203926,,,,,110.203926,34.604113,freight,110.198637,34.605281,1
#N/A,41506100021,5627,熊家湾站,熊家湾,熊家湾火车站,,27.842863,110.206939,,,,,110.206939,27.842863,freight,110.202192,27.846168,1
#N/A,53500100065,5628,上洼站,上洼,上洼火车站,,35.341112,110.193193,,,,,110.193193,35.341112,freight,110.187816,35.341506,1
#N/A,37506100062,5629,二塘站,二塘,二塘火车站,,25.232635,110.194288,,,,,110.194288,25.232635,freight,110.189692,25.235446,1
#N/A,59500100007,5630,瓷窑湾站,瓷窑湾,瓷窑湾火车站,,39.345003,110.184093,,,,,110.184093,39.345003,freight,110.178286,39.343978,1
#N/A,51506100070,5631,东谢家站,东谢家,东谢家火车站,,34.557881,110.187211,,,,,110.187211,34.557881,freight,110.181895,34.559059,1
#N/A,61500100039,5632,后坝站,后坝,后坝火车站,,40.697862,110.164761,,,,,110.164761,40.697862,freight,110.158752,40.696454,1
#N/A,41505100075,5633,小龙门站,小龙门,小龙门火车站,,27.808537,110.169896,,,,,110.169896,27.808537,freight,110.165082,27.811772,1
#N/A,51506100022,5634,孟塬站,孟塬,孟塬火车站,,34.556079,110.135457,,,,,110.135457,34.556079,freight,110.130034,34.557167,1
#N/A,41504100180,5635,早禾滩站,早禾滩,早禾滩火车站,,27.753052,110.158735,,,,,110.158735,27.753052,freight,110.153902,27.756258,1
#N/A,38490300034,5636,丹洲站,丹洲,丹洲火车站,,25.358192,109.437784,,,,,109.437784,25.358192,freight,109.433132,25.360915,1
#N/A,36495300008,5637,龙塘站,龙塘,龙塘火车站,,24.419838,109.463244,,,,,109.463244,24.419838,freight,109.458698,24.422629,1
#N/A,34495300062,5638,覃塘站,覃塘,覃塘火车站,,23.11132,109.414953,,,,,109.414953,23.11132,freight,109.410417,23.113856,1
#N/A,38491300018,5639,程祥站,程祥,程祥火车站,,25.432343,109.43035,,,,,109.43035,25.432343,freight,109.425684,25.435069,1
#N/A,36493300304,5640,柳州北站,柳州北,柳州北火车站,,24.331796,109.403494,,,,,109.403494,24.331796,freight,109.398886,24.334483,1
