"","new_id","timestamp","value","accumulate","out_or_in","station","lat","long","province"
"7264",6319,"1580342400",0,1,"in","蒙自",23.373761,103.427907,"云南"
"7265",6322,"1580342400",0,1,"in","祥云",25.470345,100.545772,"云南"
"7266",6324,"1580342400",0,4,"in","大理",25.589012,100.249781,"云南"
"7267",6342,"1580342400",0,4,"in","宁波",29.861534,121.536359,"浙江"
"7268",6353,"1580342400",0,2,"in","义乌",29.378366,120.043352,"浙江"
"7269",6367,"1580342400",0,3,"in","长兴",31.041827,119.974066,"浙江"
"7270",6370,"1580342400",0,1,"in","杭州",30.243562,120.183016,"浙江"
"7271",6371,"1580342400",4,10,"in","杭州东",30.291066,120.212918,"浙江"
"7272",6405,"1580342400",0,2,"in","拉萨",29.623071,91.070243,"西藏自治区"
"7273",6420,"1580342400",0,1,"in","天津西",39.158531,117.163382,"天津"
"7274",6423,"1580342400",0,4,"in","天津",39.135656,117.210114,"天津"
"7275",6447,"1580342400",0,2,"in","遂宁",30.542163,105.542915,"四川"
"7276",6471,"1580342400",0,1,"in","楚雄",25.050846,101.544637,"云南"
"7277",6477,"1580342400",0,1,"in","奎屯",44.403957,84.900598,"新疆维吾尔自治区"
"7278",6488,"1580342400",0,1,"in","吐鲁番",43.151694,88.875235,"新疆维吾尔自治区"
"7279",6663,"1580342400",0,4,"in","石柱县",29.965289,108.097576,"重庆"
"7280",6695,"1580342400",0,2,"in","合川",29.96067,106.278074,"重庆"
"7281",6698,"1580342400",0,1,"in","涪陵北",29.768328,107.276696,"重庆"
"7282",6701,"1580342400",0,1,"in","丰都",29.845593,107.690212,"重庆"
"7283",6710,"1580342400",0,5,"in","温州南",27.966086,120.585003,"浙江"
"7284",6715,"1580342400",0,1,"in","苍南",27.528018,120.411567,"浙江"
"7285",6748,"1580342400",2,5,"in","乌鲁木齐",43.779213,87.583207,"新疆维吾尔自治区"
"7286",6768,"1580342400",0,1,"in","长寿北",29.879991,107.075367,"重庆"
"7287",6773,"1580342400",0,10,"in","重庆北",29.60778,106.550937,"重庆"
"7288",6788,"1580342400",0,1,"in","平遥",37.206643,112.168485,"山西"
"7289",6804,"1580342400",0,1,"in","晋城",35.475703,112.873555,"山西"
"7290",6815,"1580342400",0,1,"in","天镇",40.452052,114.065955,"山西"
"7291",6818,"1580342400",0,8,"in","大同",40.120263,113.303134,"山西"
"7292",6824,"1580342400",0,3,"in","淄博",36.789287,118.057186,"山东"
"7293",6829,"1580342400",0,3,"in","枣庄",34.779737,117.306419,"山东"
"7294",6832,"1580342400",0,1,"in","烟台南",37.432394,121.392254,"山东"
"7295",6843,"1580342400",0,4,"in","潍坊",36.697535,119.098395,"山东"
"7296",6844,"1580342400",0,4,"in","荣成",37.145651,122.40751,"山东"
"7297",6846,"1580342400",0,5,"in","威海",37.42649,122.144553,"山东"
"7298",6872,"1580342400",0,4,"in","太原南",37.79177,112.610519,"山西"
"7299",6875,"1580342400",0,2,"in","太原",37.860498,112.587626,"山西"
"7300",6882,"1580342400",0,1,"in","应县",39.62557,113.063549,"山西"
"7301",6902,"1580342400",0,1,"in","临汾西",36.101327,111.465791,"山西"
"7302",6906,"1580342400",0,1,"in","侯马西",35.601892,111.288213,"山西"
"7303",6946,"1580342400",0,1,"in","银川",38.49207,106.174701,"宁夏回族自治区"
"7304",6957,"1580342400",0,1,"in","同心",36.994034,105.92639,"宁夏回族自治区"
"7305",6982,"1580342400",0,1,"in","泰安",36.187027,117.110745,"山东"
"7306",6993,"1580342400",1,1,"in","青岛",36.064567,120.312493,"山东"
"7307",6994,"1580342400",0,1,"in","胶州",36.29765,119.999258,"山东"
"7308",7004,"1580342400",0,1,"in","聊城",36.456746,115.9442,"山东"
"7309",7015,"1580342400",0,4,"in","曲阜东",35.55627,117.068864,"山东"
"7310",7016,"1580342400",0,1,"in","兖州",35.555596,116.840942,"山东"
"7311",7019,"1580342400",0,2,"in","济宁",35.392527,116.600938,"山东"
"7312",7022,"1580342400",0,2,"in","济南",36.671081,116.990852,"山东"
"7313",7024,"1580342400",0,1,"in","巨野",35.379364,116.087738,"山东"
"7314",7025,"1580342400",0,7,"in","济南西",36.669027,116.891606,"山东"
"7315",7031,"1580342400",0,1,"in","菏泽",35.230704,115.506742,"山东"
"7316",7037,"1580342400",0,1,"in","德州东",37.409615,116.461698,"山东"
"7317",7041,"1580342400",0,3,"in","西宁",36.619867,101.814009,"青海"
"7318",7044,"1580342400",0,1,"in","香港西九龙",22.304227,114.1649207,"香港"
"7319",7045,"1580342400",0,3,"in","大明湖",36.6756694,117.0257093,"山东"
"7320",7087,"1580342400",0,1,"in","鄂尔多斯",39.562408,109.842033,"内蒙古自治区"
"7321",7137,"1580342400",0,2,"in","沙坪坝",29.554731,106.462639,"重庆"
"7322",7141,"1580342400",0,1,"in","图们北",42.968044,129.84371,"吉林"
"7323",7167,"1580342400",0,1,"in","安江东",27.313891,110.1479932,"湖南"
"7324",7180,"1580342400",0,2,"in","毕节",27.261477,105.415287,"贵州"
"7325",7217,"1580342400",0,1,"in","长宁",27.87813,102.225067,"四川"
"7326",7224,"1580342400",0,3,"in","苍溪",31.734424,105.9362232,"四川"
"7327",7236,"1580342400",0,1,"in","东港北",39.8891389,124.1468308,"辽宁"
"7328",7256,"1580342400",0,1,"in","大同南",40.045659,113.365687,"山西"
"7329",7270,"1580342400",0,1,"in","凤城东",40.450851,124.059502,"辽宁"
"7330",7292,"1580342400",0,3,"in","方正",45.9601625,129.213307,"黑龙江"
"7331",7305,"1580342400",0,4,"in","光山",32.009995,114.91925,"河南"
"7332",7313,"1580342400",0,1,"in","赣州西",25.830694,114.933546,"江西"
"7333",7337,"1580342400",0,2,"in","淮南南",32.625478,116.999932,"安徽"
"7334",7338,"1580342400",0,1,"in","红寺堡北",37.600473,106.062353,"宁夏"
"7335",7340,"1580342400",0,1,"in","衡水北",37.744632,115.690978,"河北"
"7336",7350,"1580342400",0,1,"in","景德镇北",29.33688,117.240826,"江西"
"7337",7396,"1580342400",0,1,"in","兰考南",34.770974,114.823883,"河南"
"7338",7404,"1580342400",0,1,"in","临泉",33.0627376,115.2640179,"安徽"
"7339",7415,"1580342400",0,1,"in","阆中",31.5846898,105.9755012,"四川"
"7340",7427,"1580342400",0,1,"in","梅州西",24.268925,116.114409,"广东"
"7341",7428,"1580342400",0,2,"in","南部",31.3718247,106.0141467,"四川"
"7342",7436,"1580342400",0,1,"in","内江北",29.5847526,106.5259081,"重庆"
"7343",7474,"1580342400",0,3,"in","齐齐哈尔南",47.339265,123.995723,"黑龙江"
"7344",7481,"1580342400",0,2,"in","棋子湾",19.33774,108.80721,"海南"
"7345",7501,"1580342400",0,1,"in","睢宁",33.9004189,117.9872155,"江苏"
"7346",7505,"1580342400",0,1,"in","宿迁",33.7739019,118.3810981,"江苏"
"7347",7517,"1580342400",0,1,"in","十堰东",32.50921,111.082196,"河北"
"7348",7526,"1580342400",0,1,"in","塔城",46.745364,82.980316,"新疆维吾尔自治区"
"7349",7537,"1580342400",0,2,"in","天水南",34.566208,105.89855,"甘肃"
"7350",7589,"1580342400",0,1,"in","兴文",28.30449,105.228849,"四川"
"7351",7592,"1580342400",0,1,"in","萧县北",34.236513,116.941524,"安徽"
"7352",7597,"1580342400",0,1,"in","忻州西",38.9168694,111.8374918,"山西"
"7353",7598,"1580342400",0,1,"in","雅安",29.980537,103.013261,"四川"
"7354",7600,"1580342400",0,1,"in","亚布力西",44.91055,128.58623,"黑龙江"
"7355",7601,"1580342400",0,1,"in","宜宾西",28.751836,104.643159,"四川"
"7356",7602,"1580342400",0,2,"in","永城北",34.741222,113.66245,"河南"
"7357",7610,"1580342400",0,2,"in","延吉西",42.908816,129.474043,"吉林"
"7358",7627,"1580342400",0,1,"in","颍上北",32.653211,116.256772,"安徽"
"7359",7657,"1580342400",0,1,"in","镇雄",27.599373,105.124641,"云南"
"7360",7659,"1580342400",0,2,"in","资阳北",30.128901,104.627636,"四川"
"7361",0,"1580428800",1,36,"in",NA,0,0,NA
"7362",4,"1580428800",0,1,"in","广元",32.450081,105.821611,"四川"
"7363",12,"1580428800",0,1,"in","德阳",31.165965,104.390067,"四川"
"7364",16,"1580428800",0,1,"in","开江",30.913599,107.801527,"四川"
"7365",20,"1580428800",0,2,"in","达州",31.198582,107.453172,"四川"
"7366",25,"1580428800",0,44,"in","成都东",30.628842,104.14128,"四川"
"7367",28,"1580428800",0,6,"in","成都",30.697306,104.073358,"四川"
"7368",52,"1580428800",1,10,"in","上海虹桥",31.19418,121.320569,"上海"
"7369",68,"1580428800",0,5,"in","南充",30.807354,106.085686,"四川"
"7370",69,"1580428800",0,3,"in","绵阳",31.459191,104.717435,"四川"
"7371",108,"1580428800",0,2,"in","西昌",27.877269,102.224385,"四川"
"7372",119,"1580428800",0,4,"in","峨眉山",29.57608,103.466643,"四川"
"7373",134,"1580428800",0,3,"in","宝鸡南",34.33459,107.231139,"陕西"
"7374",213,"1580428800",0,19,"in","西安",34.277175,108.962718,"陕西"
"7375",216,"1580428800",3,25,"in","西安北",34.376212,108.938446,"陕西"
"7376",233,"1580428800",0,1,"in","商洛",33.821451,110.018497,"陕西"
"7377",260,"1580428800",0,4,"in","铁岭西",42.232529,123.673615,"辽宁"
"7378",265,"1580428800",0,5,"in","沈阳",41.795132,123.393331,"辽宁"
"7379",266,"1580428800",0,12,"in","沈阳北",41.81941,123.435889,"辽宁"
"7380",280,"1580428800",0,1,"in","盘锦",41.197668,122.061294,"辽宁"
"7381",302,"1580428800",0,3,"in","锦州南",41.016765,121.125745,"辽宁"
"7382",308,"1580428800",0,1,"in","葫芦岛",40.754146,120.868079,"辽宁"
"7383",310,"1580428800",0,3,"in","葫芦岛北",40.743247,120.763521,"辽宁"
"7384",333,"1580428800",0,2,"in","萨拉齐",40.564477,110.531489,"内蒙古自治区"
"7385",378,"1580428800",0,1,"in","西丰",42.734317,124.707242,"辽宁"
"7386",422,"1580428800",0,3,"in","本溪",41.327424,123.767634,"辽宁"
"7387",481,"1580428800",0,2,"in","丹东",40.124482,124.388095,"辽宁"
"7388",521,"1580428800",0,1,"in","乌海",39.669868,106.805849,"内蒙古自治区"
"7389",538,"1580428800",0,3,"in","通辽",43.605187,122.271158,"内蒙古自治区"
"7390",622,"1580428800",0,3,"in","化德",41.897161,114.038906,"内蒙古自治区"
"7391",652,"1580428800",0,3,"in","呼和浩特",40.830307,111.665727,"内蒙古自治区"
"7392",764,"1580428800",0,2,"in","牙克石",49.279405,120.737662,"内蒙古自治区"
"7393",770,"1580428800",0,1,"in","溆浦",27.926527,110.577876,"湖南"
"7394",771,"1580428800",0,3,"in","怀化",27.557198,109.967323,"湖南"
"7395",772,"1580428800",0,8,"in","怀化南",27.511489,109.994749,"湖南"
"7396",781,"1580428800",0,1,"in","新晃西",27.380299,109.12603,"湖南"
"7397",787,"1580428800",0,6,"in","衡阳",26.889835,112.631091,"湖南"
"7398",788,"1580428800",0,2,"in","衡阳东",26.896447,112.709651,"湖南"
"7399",791,"1580428800",0,3,"in","郴州西",25.736072,112.969977,"湖南"
"7400",792,"1580428800",0,2,"in","郴州",25.808199,113.033214,"湖南"
"7401",800,"1580428800",0,4,"in","宜昌东",30.658178,111.370734,"湖北"
"7402",810,"1580428800",0,1,"in","襄阳东",32.096652,112.226495,"湖北"
"7403",812,"1580428800",0,1,"in","襄阳",32.058011,112.1548,"湖北"
"7404",823,"1580428800",2,11,"in","武汉",30.607096,114.42438,"湖北"
"7405",857,"1580428800",0,2,"in","株洲",27.835476,113.15673,"湖南"
"7406",859,"1580428800",0,27,"in","长沙南",28.146991,113.065259,"湖南"
"7407",862,"1580428800",0,4,"in","长沙",28.193949,113.013032,"湖南"
"7408",863,"1580428800",0,3,"in","临湘",29.474941,113.484027,"湖南"
"7409",865,"1580428800",0,3,"in","岳阳东",29.36625,113.208067,"湖南"
"7410",867,"1580428800",0,2,"in","岳阳",29.376408,113.120079,"湖南"
"7411",870,"1580428800",0,2,"in","汨罗",28.813763,113.075682,"湖南"
"7412",874,"1580428800",0,1,"in","永州",26.454109,111.570947,"湖南"
"7413",883,"1580428800",0,2,"in","韶山南",27.887482,112.547811,"湖南"
"7414",884,"1580428800",0,2,"in","湘潭",27.875257,112.913063,"湖南"
"7415",887,"1580428800",0,1,"in","邵阳",27.213424,111.461145,"湖南"
"7416",889,"1580428800",0,7,"in","娄底",27.739559,112.006324,"湖南"
"7417",890,"1580428800",0,3,"in","娄底南",27.660056,112.014358,"湖南"
"7418",893,"1580428800",0,2,"in","新化南",27.656047,111.160537,"湖南"
"7419",894,"1580428800",0,2,"in","新化",27.728006,111.304575,"湖南"
"7420",922,"1580428800",0,2,"in","肇东",46.07766,125.999293,"黑龙江"
"7421",930,"1580428800",0,2,"in","新友谊",46.7718,131.821684,"黑龙江"
"7422",961,"1580428800",0,7,"in","汉口",30.619097,114.254389,"湖北"
"7423",962,"1580428800",0,1,"in","武昌",30.528422,114.317801,"湖北"
"7424",964,"1580428800",0,1,"in","天门南",30.427844,113.456546,"湖北"
"7425",969,"1580428800",0,2,"in","荆州",30.369761,112.213011,"湖北"
"7426",988,"1580428800",0,2,"in","麻城北",31.192731,114.991169,"湖北"
"7427",990,"1580428800",0,3,"in","麻城",31.146285,114.96389,"湖北"
"7428",995,"1580428800",0,2,"in","利川",30.279266,108.940306,"湖北"
"7429",996,"1580428800",0,5,"in","恩施",30.348307,109.485636,"湖北"
"7430",1025,"1580428800",0,6,"in","徐州东",34.26687,117.303151,"江苏"
"7431",1028,"1580428800",0,4,"in","徐州",34.265367,117.207387,"江苏"
"7432",1031,"1580428800",0,2,"in","无锡东",31.596954,120.460127,"江苏"
"7433",1033,"1580428800",0,1,"in","无锡",31.587145,120.305513,"江苏"
"7434",1046,"1580428800",0,1,"in","苏州",31.329685,120.610812,"江苏"
"7435",1050,"1580428800",0,3,"in","南通",32.068254,120.860201,"江苏"
"7436",1055,"1580428800",0,15,"in","南京南",31.968681,118.797932,"江苏"
"7437",1056,"1580428800",0,1,"in","南京",32.087088,118.798163,"江苏"
"7438",1060,"1580428800",0,2,"in","东海县",34.51712,118.768159,"江苏"
"7439",1061,"1580428800",0,2,"in","常州",31.785194,119.973263,"江苏"
"7440",1086,"1580428800",0,6,"in","长春",43.911812,125.324188,"吉林"
"7441",1087,"1580428800",0,3,"in","长春西",43.877608,125.199952,"吉林"
"7442",1093,"1580428800",0,2,"in","婺源",29.239319,117.87542,"江西"
"7443",1094,"1580428800",0,1,"in","上饶",28.490266,118.007675,"江西"
"7444",1105,"1580428800",0,4,"in","南昌",28.662028,115.919161,"江西"
"7445",1108,"1580428800",0,5,"in","南昌西",28.62249,115.792614,"江西"
"7446",1119,"1580428800",0,3,"in","吉安",27.105267,115.02108,"江西"
"7447",1122,"1580428800",0,1,"in","泰和",26.831465,114.949221,"江西"
"7448",1123,"1580428800",0,1,"in","瑞金",25.863577,116.055288,"江西"
"7449",1145,"1580428800",0,2,"in","江都",32.458487,119.577732,"江苏"
"7450",1148,"1580428800",0,2,"in","扬州",32.389628,119.351134,"江苏"
"7451",1150,"1580428800",0,4,"in","盐城",33.3825,120.174028,"江苏"
"7452",1163,"1580428800",0,2,"in","四平",43.168111,124.373127,"吉林"
"7453",1166,"1580428800",0,2,"in","双辽",43.491973,123.518289,"吉林"
"7454",1168,"1580428800",0,2,"in","东丰",42.654503,125.544498,"吉林"
"7455",1241,"1580428800",0,1,"in","敦化",43.380036,128.246245,"吉林"
"7456",1257,"1580428800",0,1,"in","通化",41.753202,125.980237,"吉林"
"7457",1292,"1580428800",0,3,"in","焦作",35.222864,113.234932,"河南"
"7458",1300,"1580428800",0,1,"in","鹤壁东",35.706104,114.300088,"河南"
"7459",1301,"1580428800",0,1,"in","安阳东",36.084648,114.452045,"河南"
"7460",1303,"1580428800",0,3,"in","安阳",36.10474,114.340546,"河南"
"7461",1315,"1580428800",0,1,"in","邢台东",37.091564,114.591991,"河北"
"7462",1316,"1580428800",0,4,"in","清河城",37.063661,115.686525,"河北"
"7463",1317,"1580428800",0,5,"in","邢台",37.06985,114.492925,"河北"
"7464",1321,"1580428800",0,2,"in","唐山",39.6257,118.120189,"河北"
"7465",1334,"1580428800",0,15,"in","石家庄",38.010514,114.48447,"河北"
"7466",1340,"1580428800",0,2,"in","秦皇岛",39.964901,119.592164,"河北"
"7467",1345,"1580428800",0,1,"in","许昌东",34.048122,113.888164,"河南"
"7468",1351,"1580428800",0,2,"in","潢川",32.111987,115.102295,"河南"
"7469",1352,"1580428800",0,2,"in","淮滨",32.500942,115.412152,"河南"
"7470",1354,"1580428800",0,1,"in","新县",31.642503,114.888214,"河南"
"7471",1355,"1580428800",0,12,"in","信阳东",32.144317,114.160266,"河南"
"7472",1358,"1580428800",0,3,"in","信阳",32.128928,114.082245,"河南"
"7473",1363,"1580428800",0,1,"in","新乡东",35.314417,113.978667,"河南"
"7474",1366,"1580428800",0,3,"in","新乡",35.305796,113.859636,"河南"
"7475",1369,"1580428800",0,6,"in","商丘南",34.408177,115.704652,"河南"
"7476",1372,"1580428800",0,3,"in","商丘",34.443639,115.656869,"河南"
"7477",1377,"1580428800",0,2,"in","三门峡南",34.748628,111.160317,"河南"
"7478",1379,"1580428800",0,1,"in","灵宝",34.510657,110.897948,"河南"
"7479",1388,"1580428800",0,2,"in","鲁山",33.748211,112.903871,"河南"
"7480",1400,"1580428800",0,1,"in","漯河西",33.572963,113.96332,"河南"
"7481",1407,"1580428800",0,1,"in","洛阳龙门",34.593834,112.458693,"河南"
"7482",1428,"1580428800",0,1,"in","沧州西",38.306928,116.767942,"河北"
"7483",1434,"1580428800",0,1,"in","涿州东",39.459681,116.053168,"河北"
"7484",1436,"1580428800",0,1,"in","高碑店东",39.289054,115.945041,"河北"
"7485",1437,"1580428800",0,2,"in","保定",38.863454,115.479882,"河北"
"7486",1438,"1580428800",0,2,"in","保定东",38.864146,115.60163,"河北"
"7487",1457,"1580428800",0,1,"in","万宁",18.807748,110.381286,"海南"
"7488",1462,"1580428800",0,5,"in","三亚",18.296376,109.49287,"海南"
"7489",1465,"1580428800",0,1,"in","海口东",19.983649,110.3432,"海南"
"7490",1468,"1580428800",0,4,"in","海口",20.027378,110.16252,"海南"
"7491",1485,"1580428800",0,2,"in","邯郸东",36.62012,114.559179,"河北"
"7492",1488,"1580428800",0,7,"in","邯郸",36.603392,114.476689,"河北"
"7493",1558,"1580428800",0,2,"in","富锦",47.237759,132.047004,"黑龙江"
"7494",1568,"1580428800",0,6,"in","佳木斯",46.804719,130.383246,"黑龙江"
"7495",1587,"1580428800",0,2,"in","东海",45.291019,131.326559,"黑龙江"
"7496",1589,"1580428800",0,3,"in","鸡西",45.3047,130.978111,"黑龙江"
"7497",1602,"1580428800",0,2,"in","齐齐哈尔",47.33966,123.995109,"黑龙江"
"7498",1655,"1580428800",0,3,"in","牡丹江",44.590098,129.612947,"黑龙江"
"7499",1665,"1580428800",0,10,"in","哈尔滨西",45.706897,126.577918,"黑龙江"
"7500",1666,"1580428800",1,16,"in","哈尔滨",45.761109,126.632312,"黑龙江"
"7501",1697,"1580428800",0,2,"in","大庆西",46.656797,124.885989,"黑龙江"
"7502",1715,"1580428800",0,5,"in","西平",33.377617,114.038645,"河南"
"7503",1716,"1580428800",0,6,"in","驻马店",32.979062,114.043693,"河南"
"7504",1717,"1580428800",0,1,"in","遂平",33.144224,114.035378,"河南"
"7505",1720,"1580428800",0,10,"in","驻马店西",33.000449,113.980043,"河南"
"7506",1725,"1580428800",0,34,"in","郑州",34.746377,113.65971,"河南"
"7507",1726,"1580428800",3,49,"in","郑州东",34.759186,113.779103,"河南"
"7508",1727,"1580428800",0,2,"in","巩义",34.760376,112.981016,"河南"
"7509",1758,"1580428800",0,1,"in","亚布力",44.92898,128.615228,"黑龙江"
"7510",1798,"1580428800",0,1,"in","嘉峪关南",39.717599,98.309384,"甘肃"
"7511",1804,"1580428800",0,1,"in","陇西",34.952251,104.705204,"甘肃"
"7512",1827,"1580428800",0,2,"in","厦门北",24.636309,118.074094,"福建"
"7513",1845,"1580428800",0,1,"in","宁德",26.669205,119.583716,"福建"
"7514",1863,"1580428800",0,4,"in","天水",34.565389,105.89832,"甘肃"
"7515",1899,"1580428800",0,3,"in","兰州西",36.068394,103.752733,"甘肃"
"7516",1900,"1580428800",0,3,"in","兰州",36.034906,103.851267,"甘肃"
"7517",1936,"1580428800",0,1,"in","芜湖",31.348391,118.396589,"安徽"
"7518",1940,"1580428800",0,1,"in","铜陵",30.918915,117.861945,"安徽"
"7519",1951,"1580428800",0,1,"in","淮北",33.966952,116.803757,"安徽"
"7520",1957,"1580428800",0,3,"in","合肥",31.885816,117.31754,"安徽"
"7521",1960,"1580428800",0,21,"in","合肥南",31.798569,117.290369,"安徽"
"7522",1964,"1580428800",0,12,"in","阜阳",32.91468,115.868148,"安徽"
"7523",1966,"1580428800",0,2,"in","阜南",32.637692,115.554105,"安徽"
"7524",1970,"1580428800",0,2,"in","全椒",32.061694,118.281991,"安徽"
"7525",1978,"1580428800",0,1,"in","蚌埠",32.943887,117.377761,"安徽"
"7526",1980,"1580428800",0,1,"in","安庆",30.548995,117.065389,"安徽"
"7527",2003,"1580428800",0,2,"in","福州",26.114028,119.320023,"福建"
"7528",2027,"1580428800",0,12,"in","北京南",39.864896,116.379054,"北京"
"7529",2028,"1580428800",0,1,"in","清河",40.041651,116.315062,"北京"
"7530",2030,"1580428800",0,25,"in","北京西",39.894755,116.321148,"北京"
"7531",2039,"1580428800",2,5,"in","北京",39.903708,116.427258,"北京"
"7532",2069,"1580428800",0,2,"in","安顺",26.229415,105.942716,"贵州"
"7533",2073,"1580428800",0,1,"in","文地",21.957339,110.205266,"广西壮族自治区"
"7534",2074,"1580428800",0,1,"in","陆川",22.30994,110.258046,"广西壮族自治区"
"7535",2076,"1580428800",0,2,"in","玉林",22.597478,110.156873,"广西壮族自治区"
"7536",2077,"1580428800",0,3,"in","梧州",23.486972,111.240549,"广西壮族自治区"
"7537",2085,"1580428800",0,12,"in","南宁",22.826755,108.315177,"广西壮族自治区"
"7538",2086,"1580428800",0,12,"in","南宁东",22.842049,108.414219,"广西壮族自治区"
"7539",2093,"1580428800",0,17,"in","柳州",24.307475,109.389088,"广西壮族自治区"
"7540",2097,"1580428800",0,3,"in","贺州",24.454274,111.539171,"广西壮族自治区"
"7541",2101,"1580428800",0,1,"in","宜州",24.479046,108.627314,"广西壮族自治区"
"7542",2104,"1580428800",0,2,"in","金城江",24.699484,108.065066,"广西壮族自治区"
"7543",2106,"1580428800",0,1,"in","全州南",25.953526,111.041556,"广西壮族自治区"
"7544",2107,"1580428800",0,13,"in","桂林北",25.328907,110.302177,"广西壮族自治区"
"7545",2110,"1580428800",0,1,"in","桂林",25.261035,110.282782,"广西壮族自治区"
"7546",2128,"1580428800",0,1,"in","玉屏",27.239851,108.934689,"贵州"
"7547",2152,"1580428800",0,1,"in","镇远",27.034715,108.409928,"贵州"
"7548",2164,"1580428800",0,1,"in","六盘水",26.591362,104.851559,"贵州"
"7549",2205,"1580428800",1,7,"in","广州南",22.988726,113.269446,"广东"
"7550",2207,"1580428800",0,2,"in","广州北",23.377031,113.20451,"广东"
"7551",2208,"1580428800",0,4,"in","广州",23.14891,113.257569,"广东"
"7552",2209,"1580428800",0,1,"in","容桂",22.751957,113.309763,"广东"
"7553",2225,"1580428800",0,1,"in","民乐",38.473752,100.839027,"甘肃"
"7554",2227,"1580428800",0,1,"in","张掖西",38.923735,100.428901,"甘肃"
"7555",2241,"1580428800",0,1,"in","防城港北",21.713884,108.376295,"广西壮族自治区"
"7556",2242,"1580428800",0,1,"in","贵港",23.099104,109.613172,"广西壮族自治区"
"7557",2256,"1580428800",0,9,"in","北海",21.452804,109.128259,"广西壮族自治区"
"7558",2275,"1580428800",0,2,"in","湛江",21.187099,110.390449,"广东"
"7559",2280,"1580428800",0,1,"in","湛江西",21.21591,110.28058,"广东"
"7560",2289,"1580428800",0,2,"in","深圳北",22.609183,114.02899,"广东"
"7561",2290,"1580428800",3,8,"in","深圳",22.53161,114.11717,"广东"
"7562",2303,"1580428800",0,3,"in","汕头",23.372003,116.754727,"广东"
"7563",2778,"1580428800",0,2,"in","沈阳南",41.660199,123.348874,"辽宁"
"7564",4538,"1580428800",0,2,"in","张家口",40.81055,114.882713,"江苏"
"7565",5277,"1580428800",0,1,"in","防城港",21.629406,108.357342,"广西"
"7566",5989,"1580428800",0,11,"in","昆明南",24.920244,102.822787,"云南"
"7567",6288,"1580428800",0,1,"in","曲靖",25.526279,103.792463,"云南"
"7568",6295,"1580428800",0,1,"in","丽江",26.810869,100.252234,"云南"
"7569",6298,"1580428800",0,1,"in","石林",24.86286,103.329488,"云南"
"7570",6312,"1580428800",0,1,"in","昆明",25.015805,102.721791,"云南"
"7571",6319,"1580428800",0,1,"in","蒙自",23.373761,103.427907,"云南"
"7572",6322,"1580428800",0,1,"in","祥云",25.470345,100.545772,"云南"
"7573",6324,"1580428800",0,4,"in","大理",25.589012,100.249781,"云南"
"7574",6342,"1580428800",0,4,"in","宁波",29.861534,121.536359,"浙江"
"7575",6353,"1580428800",0,2,"in","义乌",29.378366,120.043352,"浙江"
"7576",6367,"1580428800",0,3,"in","长兴",31.041827,119.974066,"浙江"
"7577",6370,"1580428800",0,1,"in","杭州",30.243562,120.183016,"浙江"
"7578",6371,"1580428800",0,10,"in","杭州东",30.291066,120.212918,"浙江"
"7579",6405,"1580428800",0,2,"in","拉萨",29.623071,91.070243,"西藏自治区"
"7580",6420,"1580428800",1,2,"in","天津西",39.158531,117.163382,"天津"
"7581",6423,"1580428800",0,4,"in","天津",39.135656,117.210114,"天津"
"7582",6447,"1580428800",0,2,"in","遂宁",30.542163,105.542915,"四川"
"7583",6471,"1580428800",0,1,"in","楚雄",25.050846,101.544637,"云南"
"7584",6477,"1580428800",0,1,"in","奎屯",44.403957,84.900598,"新疆维吾尔自治区"
"7585",6488,"1580428800",0,1,"in","吐鲁番",43.151694,88.875235,"新疆维吾尔自治区"
"7586",6663,"1580428800",0,4,"in","石柱县",29.965289,108.097576,"重庆"
"7587",6695,"1580428800",0,2,"in","合川",29.96067,106.278074,"重庆"
"7588",6698,"1580428800",0,1,"in","涪陵北",29.768328,107.276696,"重庆"
"7589",6701,"1580428800",0,1,"in","丰都",29.845593,107.690212,"重庆"
"7590",6710,"1580428800",0,5,"in","温州南",27.966086,120.585003,"浙江"
"7591",6715,"1580428800",0,1,"in","苍南",27.528018,120.411567,"浙江"
"7592",6748,"1580428800",0,5,"in","乌鲁木齐",43.779213,87.583207,"新疆维吾尔自治区"
"7593",6768,"1580428800",0,1,"in","长寿北",29.879991,107.075367,"重庆"
"7594",6773,"1580428800",2,12,"in","重庆北",29.60778,106.550937,"重庆"
"7595",6788,"1580428800",0,1,"in","平遥",37.206643,112.168485,"山西"
"7596",6804,"1580428800",0,1,"in","晋城",35.475703,112.873555,"山西"
"7597",6815,"1580428800",0,1,"in","天镇",40.452052,114.065955,"山西"
"7598",6818,"1580428800",0,8,"in","大同",40.120263,113.303134,"山西"
"7599",6824,"1580428800",0,3,"in","淄博",36.789287,118.057186,"山东"
"7600",6829,"1580428800",0,3,"in","枣庄",34.779737,117.306419,"山东"
"7601",6832,"1580428800",0,1,"in","烟台南",37.432394,121.392254,"山东"
"7602",6843,"1580428800",0,4,"in","潍坊",36.697535,119.098395,"山东"
"7603",6844,"1580428800",0,4,"in","荣成",37.145651,122.40751,"山东"
"7604",6846,"1580428800",0,5,"in","威海",37.42649,122.144553,"山东"
"7605",6872,"1580428800",0,4,"in","太原南",37.79177,112.610519,"山西"
"7606",6875,"1580428800",0,2,"in","太原",37.860498,112.587626,"山西"
"7607",6882,"1580428800",0,1,"in","应县",39.62557,113.063549,"山西"
