id,timestamp,out_or_in,date_accumulate,name_simple,lat,long,state
2093,1579392000,out,2,2093,24.307475,109.389088,广西壮族自治区
2093,1579564800,out,4,2093,24.307475,109.389088,广西壮族自治区
2093,1579651200,out,5,2093,24.307475,109.389088,广西壮族自治区
2093,1580342400,out,6,2093,24.307475,109.389088,广西壮族自治区
2107,1579392000,out,1,2107,25.328907,110.302177,广西壮族自治区
2107,1579737600,out,2,2107,25.328907,110.302177,广西壮族自治区
2107,1580428800,out,3,2107,25.328907,110.302177,广西壮族自治区
2110,1579219200,out,1,2110,25.261035,110.282782,广西壮族自治区
2128,1579392000,out,1,2128,27.239851,108.934689,贵州
2152,1579478400,out,1,2152,27.034715,108.409928,贵州
2200,1580774400,out,1,2200,23.151783,114.416591,广东
2204,1579996800,out,1,2204,23.7594,114.68321,广东
2205,1578700800,out,1,2205,22.988726,113.269446,广东
2205,1579478400,out,3,2205,22.988726,113.269446,广东
2205,1579651200,out,4,2205,22.988726,113.269446,广东
2205,1579737600,out,5,2205,22.988726,113.269446,广东
2205,1580342400,out,7,2205,22.988726,113.269446,广东
2205,1580428800,out,9,2205,22.988726,113.269446,广东
2208,1578787200,out,1,2208,23.14891,113.257569,广东
2208,1579996800,out,2,2208,23.14891,113.257569,广东
2208,1580083200,out,4,2208,23.14891,113.257569,广东
2208,1580342400,out,5,2208,23.14891,113.257569,广东
2248,1579132800,out,1,2248,22.403914,107.358138,广西壮族自治区
2256,1579219200,out,1,2256,21.452804,109.128259,广西壮族自治区
2256,1579651200,out,2,2256,21.452804,109.128259,广西壮族自治区
2256,1579824000,out,3,2256,21.452804,109.128259,广西壮族自治区
2264,1580256000,out,1,2264,22.215206,113.549376,广东
2276,1579219200,out,1,2276,23.892782,112.159573,广东
2280,1579564800,out,1,2280,21.21591,110.28058,广东
2287,1578096000,out,1,2287,22.601157,114.118789,广东
2289,1579737600,out,2,2289,22.609183,114.02899,广东
2289,1580428800,out,6,2289,22.609183,114.02899,广东
2289,1580515200,out,7,2289,22.609183,114.02899,广东
2290,1579564800,out,2,2290,22.53161,114.11717,广东
2290,1580083200,out,4,2290,22.53161,114.11717,广东
2290,1580601600,out,6,2290,22.53161,114.11717,广东
2303,1579824000,out,1,2303,23.372003,116.754727,广东
2778,1578960000,out,1,2778,41.660199,123.348874,辽宁
5277,1578528000,out,1,5277,21.629406,108.357342,广西
5989,1579132800,out,1,5989,24.920244,102.822787,云南
5989,1579392000,out,2,5989,24.920244,102.822787,云南
5989,1579564800,out,3,5989,24.920244,102.822787,云南
5989,1579996800,out,4,5989,24.920244,102.822787,云南
5989,1580256000,out,5,5989,24.920244,102.822787,云南
6136,1579564800,out,1,6136,29.430422,106.429033,重庆
6136,1579651200,out,2,6136,29.430422,106.429033,重庆
6136,1579737600,out,5,6136,29.430422,106.429033,重庆
6312,1579305600,out,1,6312,25.015805,102.721791,云南
6312,1579564800,out,3,6312,25.015805,102.721791,云南
6312,1579651200,out,4,6312,25.015805,102.721791,云南
6312,1579737600,out,5,6312,25.015805,102.721791,云南
6342,1580256000,out,4,6342,29.861534,121.536359,浙江
6342,1580688000,out,5,6342,29.861534,121.536359,浙江
6353,1579737600,out,1,6353,29.378366,120.043352,浙江
6353,1580083200,out,2,6353,29.378366,120.043352,浙江
6370,1579478400,out,2,6370,30.243562,120.183016,浙江
6371,1578614400,out,1,6371,30.291066,120.212918,浙江
6371,1579392000,out,2,6371,30.291066,120.212918,浙江
6371,1580169600,out,6,6371,30.291066,120.212918,浙江
